match_id,date,home_elo,away_elo,home_form,away_form,home_win_rate,away_win_rate,home_rest_days,away_rest_days,result
651,2023-04-02,1622.03,1571.64,13,11,0.59375,0.46875,15,14,H
652,2023-04-03,1445.99,1475.16,6,3,0.375,0.21875,16,16,D
653,2023-04-07,1519.8,1495.67,6,11,0.53125,0.28125,6,5,D
654,2023-04-08,1478.75,1377.11,5,4,0.34375,0.15625,8,7,H
655,2023-04-08,1437.66,1505.97,3,5,0.375,0.25,7,7,A
656,2023-04-08,1560.96,1466.38,5,8,0.5,0.09375,6,7,H
657,2023-04-08,1666.64,1552.0,8,13,0.6875,0.3333333333333333,6,6,A
658,2023-04-09,1454.94,1451.65,4,2,0.46153846153846156,0.1875,7,9,D
659,2023-04-09,1565.1,1462.72,8,6,0.53125,0.21875,7,8,A
660,2023-04-09,1457.12,1444.68,5,7,0.5,0.1875,7,6,H
661,2023-04-09,1476.47,1628.57,3,13,0.40625,0.53125,6,7,A
662,2023-04-10,1704.7,1491.15,12,7,0.71875,0.15384615384615385,9,9,D
663,2023-04-14,1468.65,1484.06,3,5,0.3939393939393939,0.30303030303030304,5,6,H
664,2023-04-15,1566.97,1452.72,13,5,0.5625,0.14285714285714285,7,6,A
665,2023-04-15,1516.16,1566.43,8,8,0.48484848484848486,0.45454545454545453,7,7,H
666,2023-04-15,1550.39,1427.47,5,0,0.5151515151515151,0.12121212121212122,6,7,H
667,2023-04-15,1477.42,1651.67,6,7,0.21212121212121213,0.6666666666666666,6,7,A
668,2023-04-16,1497.96,1371.79,5,4,0.5,0.15151515151515152,6,8,H
669,2023-04-16,1460.9,1697.89,8,13,0.36363636363636365,0.6363636363636364,8,6,D
670,2023-04-16,1636.38,1464.66,15,5,0.6060606060606061,0.0,7,7,H
671,2023-04-16,1437.14,1517.02,4,7,0.36363636363636365,0.2727272727272727,7,9,A
672,2023-04-17,1498.45,1453.87,9,3,0.36363636363636365,0.18181818181818182,10,8,A
673,2023-04-21,1422.62,1470.2,0,5,0.36363636363636365,0.24242424242424243,6,6,D
674,2023-04-22,1475.76,1555.24,4,7,0.36363636363636365,0.45454545454545453,8,7,H
675,2023-04-22,1460.76,1525.45,5,10,0.5333333333333333,0.2727272727272727,6,7,A
676,2023-04-22,1557.14,1476.95,7,5,0.5151515151515151,0.21212121212121213,7,8,H
677,2023-04-22,1467.69,1502.74,5,8,0.42857142857142855,0.14285714285714285,7,6,H
678,2023-04-22,1658.88,1485.14,9,8,0.6666666666666666,0.2727272727272727,7,5,H
679,2023-04-23,1367.01,1427.28,1,4,0.24242424242424243,0.18181818181818182,7,7,A
680,2023-04-23,1693.54,1640.27,11,15,0.696969696969697,0.5454545454545454,7,7,H
681,2023-04-23,1467.18,1465.25,6,6,0.3939393939393939,0.09090909090909091,6,7,H
682,2023-04-23,1526.88,1552.01,10,10,0.5151515151515151,0.35294117647058826,7,8,H
683,2023-04-25,1470.99,1485.89,5,7,0.20588235294117646,0.29411764705882354,4,3,A
684,2023-04-25,1493.88,1662.74,8,9,0.5333333333333333,0.6764705882352942,3,3,H
685,2023-04-25,1545.11,1562.95,6,9,0.5294117647058824,0.4411764705882353,3,3,D
686,2023-04-26,1633.81,1475.0,12,8,0.6176470588235294,0.20588235294117646,3,3,H
687,2023-04-26,1457.43,1450.47,5,5,0.35294117647058826,0.0,3,4,A
688,2023-04-26,1481.28,1356.59,5,0,0.35294117647058826,0.14705882352941177,4,3,H
689,2023-04-26,1471.15,1700.01,5,11,0.4117647058823529,0.6176470588235294,4,3,H
690,2023-04-27,1437.71,1476.54,4,7,0.35294117647058826,0.2,4,5,H
691,2023-04-27,1543.43,1421.83,9,1,0.5454545454545454,0.11764705882352941,4,6,H
692,2023-04-27,1535.75,1535.45,13,10,0.5,0.29411764705882354,5,4,A
693,2023-04-28,1497.6,1564.58,10,7,0.38235294117647056,0.42857142857142855,3,3,A
694,2023-04-29,1351.78,1485.31,0,7,0.23529411764705882,0.20588235294117646,3,3,H
695,2023-04-29,1650.1,1462.78,9,7,0.6764705882352942,0.06666666666666667,4,3,H
696,2023-04-29,1685.85,1543.48,8,4,0.7058823529411765,0.4411764705882353,3,4,H
697,2023-04-30,1459.28,1446.67,4,7,0.2,0.20588235294117646,5,3,H
698,2023-04-30,1548.31,1486.09,9,5,0.5588235294117647,0.2647058823529412,3,4,H
699,2023-04-30,1416.96,1445.12,1,2,0.35294117647058826,0.08823529411764706,3,4,H
700,2023-04-30,1467.58,1637.94,7,12,0.4666666666666667,0.5294117647058824,3,4,A
701,2023-05-01,1470.87,1523.62,8,10,0.4117647058823529,0.29411764705882354,5,4,D
702,2023-05-01,1547.59,1506.52,13,10,0.5294117647058824,0.13333333333333333,4,6,A
703,2023-05-02,1459.16,1363.45,6,3,0.5,0.14285714285714285,3,3,H
704,2023-05-02,1690.3,1487.37,8,9,0.7142857142857143,0.3142857142857143,3,4,H
705,2023-05-02,1574.81,1653.72,10,9,0.5294117647058824,0.6571428571428571,4,3,H
706,2023-05-03,1439.14,1554.55,6,9,0.37142857142857144,0.34285714285714286,3,3,D
707,2023-05-03,1645.26,1466.81,12,7,0.6285714285714286,0.23529411764705882,3,3,H
708,2023-05-03,1436.46,1479.85,1,4,0.34285714285714286,0.2571428571428571,3,3,H
709,2023-05-04,1519.74,1470.23,10,8,0.5625,0.2,3,3,H
710,2023-05-04,1534.37,1425.62,10,4,0.5142857142857142,0.11428571428571428,3,4,H
711,2023-05-04,1524.26,1539.03,10,4,0.4857142857142857,0.42857142857142855,3,5,A
712,2023-05-04,1473.64,1460.26,6,7,0.42857142857142855,0.1875,5,4,H
713,2023-05-12,1463.67,1463.04,7,4,0.4,0.22857142857142856,8,9,H
714,2023-05-13,1584.92,1526.3,10,12,0.5428571428571428,0.1875,11,9,D
715,2023-05-13,1484.01,1464.61,6,6,0.37142857142857144,0.0625,11,11,H
716,2023-05-13,1553.4,1512.54,7,7,0.5714285714285714,0.2857142857142857,10,9,H
717,2023-05-13,1643.61,1445.55,9,4,0.6857142857142857,0.08571428571428572,11,10,H
718,2023-05-14,1470.75,1440.3,3,7,0.37142857142857144,0.2,11,11,A
719,2023-05-14,1358.0,1649.03,3,12,0.2571428571428571,0.5428571428571428,12,11,H
720,2023-05-14,1452.75,1539.52,6,12,0.4375,0.3142857142857143,10,10,A
721,2023-05-14,1420.46,1693.66,4,10,0.37142857142857144,0.6,10,12,A
722,2023-05-15,1550.75,1481.15,7,9,0.5142857142857142,0.2,11,11,H
723,2023-05-19,1455.18,1443.09,4,3,0.2222222222222222,0.17647058823529413,7,5,H
724,2023-05-20,1529.97,1560.18,10,10,0.5882352941176471,0.3333333333333333,7,7,A
725,2023-05-20,1505.76,1457.81,4,3,0.4722222222222222,0.25,7,6,H
726,2023-05-20,1457.26,1471.52,6,7,0.5294117647058824,0.19444444444444445,7,8,H
727,2023-05-20,1442.11,1373.52,3,6,0.3611111111111111,0.1388888888888889,7,6,D
728,2023-05-20,1698.5,1581.26,12,11,0.7222222222222222,0.4444444444444444,6,7,A
729,2023-05-21,1475.08,1415.62,6,4,0.4444444444444444,0.1111111111111111,6,7,A
730,2023-05-21,1633.51,1491.36,9,9,0.6388888888888888,0.3055555555555556,7,8,H
731,2023-05-21,1453.24,1647.05,10,9,0.3611111111111111,0.6388888888888888,7,8,H
732,2023-05-21,1549.18,1556.81,12,7,0.5277777777777778,0.4444444444444444,7,6,D
733,2023-05-23,1451.21,1518.69,3,10,0.3611111111111111,0.17647058823529413,3,3,D
734,2023-05-23,1596.29,1465.53,11,9,0.5277777777777778,0.058823529411764705,3,3,H
735,2023-05-23,1435.54,1683.47,0,9,0.4117647058823529,0.6111111111111112,4,3,H
736,2023-05-24,1377.44,1547.27,7,10,0.2777777777777778,0.3333333333333333,4,3,D
737,2023-05-24,1633.76,1461.4,6,6,0.6944444444444444,0.19444444444444445,3,3,H
738,2023-05-24,1571.46,1462.72,13,6,0.5833333333333334,0.2222222222222222,4,5,H
739,2023-05-24,1558.73,1438.2,8,4,0.5277777777777778,0.08333333333333333,3,4,A
740,2023-05-24,1429.31,1637.96,6,12,0.3611111111111111,0.5277777777777778,3,3,D
741,2023-05-25,1463.25,1466.54,4,10,0.4166666666666667,0.2222222222222222,5,4,H
742,2023-05-25,1486.91,1512.36,6,4,0.3888888888888889,0.2777777777777778,4,5,H
743,2023-05-27,1544.6,1637.64,8,9,0.5135135135135135,0.6216216216216216,3,3,A
744,2023-05-28,1460.85,1450.15,6,3,0.5555555555555556,0.16666666666666666,5,5,D
745,2023-05-28,1503.77,1380.1,4,8,0.4864864864864865,0.13513513513513514,3,4,A
746,2023-05-28,1634.3,1600.97,10,13,0.6486486486486487,0.4594594594594595,4,5,H
747,2023-05-28,1668.87,1471.22,9,7,0.7027027027027027,0.1891891891891892,5,3,H
748,2023-05-28,1457.57,1450.99,6,1,0.24324324324324326,0.24324324324324326,4,5,H
749,2023-05-28,1453.3,1495.49,7,6,0.35135135135135137,0.2972972972972973,4,3,H
750,2023-05-28,1518.9,1543.63,8,7,0.5555555555555556,0.43243243243243246,5,4,A
751,2023-05-28,1458.57,1432.97,7,7,0.3783783783783784,0.13513513513513514,3,4,D
752,2023-05-28,1457.52,1576.62,3,13,0.43243243243243246,0.35135135135135137,4,4,H
753,2023-06-04,1467.77,1468.78,6,6,0.43243243243243246,0.1891891891891892,7,7,H
754,2023-06-04,1486.43,1507.47,6,5,0.40540540540540543,0.16666666666666666,7,7,H
755,2023-06-04,1647.12,1488.61,9,3,0.7027027027027027,0.2702702702702703,8,7,D
756,2023-06-04,1593.99,1535.12,10,8,0.5405405405405406,0.32432432432432434,7,8,H
757,2023-06-04,1565.36,1641.27,10,10,0.5945945945945946,0.5135135135135135,7,7,D
758,2023-06-04,1555.06,1455.75,10,8,0.5135135135135135,0.21621621621621623,7,7,D
759,2023-06-04,1443.3,1672.32,1,9,0.35135135135135137,0.5945945945945946,7,7,H
760,2023-06-04,1395.27,1465.26,8,6,0.2702702702702703,0.21621621621621623,7,7,D
761,2023-06-04,1435.79,1458.43,5,7,0.35135135135135137,0.05555555555555555,7,7,D
762,2023-06-04,1452.56,1462.36,4,10,0.4444444444444444,0.10810810810810811,7,7,D
763,2023-08-11,1459.93,1460.88,5,3,0.5263157894736842,0.18421052631578946,68,68,A
764,2023-08-11,1528.79,1460.39,5,8,0.5,0.21052631578947367,68,68,A
765,2023-08-12,1600.32,1499.01,10,2,0.5526315789473685,0.15789473684210525,69,69,D
766,2023-08-12,1500.0,1475.67,0,9,0.5,0.18421052631578946,7,69,D
767,2023-08-12,1494.47,1641.25,4,10,0.47368421052631576,0.631578947368421,69,69,A
768,2023-08-13,1457.46,1494.89,4,9,0.3684210526315789,0.2894736842105263,70,70,A
769,2023-08-13,1565.38,1550.43,10,8,0.5789473684210527,0.4473684210526316,70,70,A
770,2023-08-13,1464.21,1658.15,8,6,0.3684210526315789,0.5789473684210527,70,70,D
771,2023-08-14,1465.41,1404.03,7,6,0.2631578947368421,0.05263157894736842,71,449,H
772,2023-08-14,1641.25,1445.26,8,8,0.6578947368421053,0.15789473684210525,71,449,H
773,2023-08-18,1478.46,1552.85,7,7,0.4473684210526316,0.34210526315789475,6,5,A
774,2023-08-18,1474.3,1497.22,8,1,0.3684210526315789,0.5,7,6,H
775,2023-08-19,1595.64,1446.38,10,4,0.5384615384615384,0.23684210526315788,7,6,D
776,2023-08-19,1447.83,1649.22,5,10,0.5,0.6410256410256411,8,7,A
777,2023-08-19,1505.97,1486.51,9,4,0.42105263157894735,0.2631578947368421,6,7,A
778,2023-08-20,1503.69,1467.51,2,9,0.5263157894736842,0.10526315789473684,8,7,H
779,2023-08-20,1654.86,1471.67,4,10,0.7105263157894737,0.21052631578947367,7,6,H
780,2023-08-20,1562.96,1644.72,8,11,0.5,0.5,7,6,D
781,2023-08-21,1397.76,1514.89,3,2,0.3684210526315789,0.3157894736842105,7,10,H
782,2023-08-21,1441.79,1472.98,7,6,0.2631578947368421,0.20512820512820512,7,10,A
783,2023-08-25,1488.7,1589.95,1,8,0.0,0.4473684210526316,7,6,D
784,2023-08-25,1452.07,1655.73,5,13,0.358974358974359,0.65,6,6,A
785,2023-08-26,1467.98,1441.31,7,2,0.28205128205128205,0.05263157894736842,6,7,D
786,2023-08-26,1430.53,1468.44,4,7,0.25,0.1794871794871795,5,8,H
787,2023-08-26,1503.68,1510.59,1,5,0.48717948717948717,0.15,5,6,A
788,2023-08-27,1562.87,1658.55,7,7,0.5641025641025641,0.5641025641025641,9,7,A
789,2023-08-27,1482.81,1493.31,8,9,0.38461538461538464,0.3076923076923077,9,8,A
790,2023-08-27,1499.16,1563.16,4,8,0.46153846153846156,0.46153846153846156,8,7,H
791,2023-08-28,1460.6,1408.97,8,6,0.358974358974359,0.05,8,7,H
792,2023-08-28,1484.23,1644.53,9,9,0.4473684210526316,0.48717948717948717,7,8,A
793,2023-09-01,1465.14,1553.46,8,4,0.275,0.358974358974359,6,5,H
794,2023-09-01,1444.16,1445.61,3,4,0.47619047619047616,0.23076923076923078,6,7,A
795,2023-09-02,1589.2,1439.47,6,4,0.525,0.15,8,7,H
796,2023-09-02,1662.19,1467.11,13,8,0.6842105263157895,0.10256410256410256,8,5,H
797,2023-09-02,1402.46,1470.97,3,8,0.4,0.23076923076923078,5,6,H
798,2023-09-02,1553.47,1476.64,8,9,0.48717948717948717,0.225,6,5,H
799,2023-09-03,1522.53,1489.46,7,2,0.55,0.0,8,9,H
800,2023-09-03,1459.5,1508.85,4,7,0.4358974358974359,0.28205128205128205,8,7,D
801,2023-09-03,1505.15,1667.95,9,10,0.41025641025641024,0.575,7,7,A
802,2023-09-15,1470.75,1412.27,6,6,0.4358974358974359,0.047619047619047616,13,13,H
803,2023-09-16,1509.58,1475.52,8,8,0.475,0.20512820512820512,13,15,H
804,2023-09-16,1461.16,1652.12,7,11,0.375,0.5,14,19,H
805,2023-09-16,1457.7,1458.77,7,5,0.35,0.175,15,13,A
806,2023-09-16,1675.48,1559.36,10,8,0.717948717948718,0.45,13,14,H
807,2023-09-17,1463.62,1497.62,5,9,0.375,0.325,15,14,H
808,2023-09-17,1543.08,1432.07,4,2,0.55,0.05,16,16,H
809,2023-09-17,1491.74,1482.47,0,2,0.475,0.0,22,14,H
810,2023-09-17,1665.68,1593.5,13,9,0.6923076923076923,0.4358974358974359,15,15,H
811,2023-09-18,1435.17,1529.51,4,10,0.2857142857142857,0.19047619047619047,16,15,A
812,2023-09-22,1405.94,1516.54,6,10,0.42857142857142855,0.275,7,6,A
813,2023-09-23,1538.96,1470.86,13,5,0.5714285714285714,0.1951219512195122,5,7,H
814,2023-09-23,1488.8,1499.37,6,3,0.4,0.3076923076923077,6,6,D
815,2023-09-23,1680.47,1445.6,13,4,0.725,0.25,7,7,H
816,2023-09-23,1426.97,1474.38,1,9,0.45454545454545453,0.225,6,7,D
817,2023-09-24,1587.5,1472.45,6,7,0.5365853658536586,0.1,7,7,H
818,2023-09-24,1477.09,1548.18,9,6,0.45,0.35,9,7,D
819,2023-09-24,1554.37,1468.56,7,7,0.5,0.2,8,8,D
820,2023-09-24,1474.85,1425.72,2,3,0.0,0.14285714285714285,7,6,H
821,2023-09-24,1638.9,1671.68,8,15,0.6666666666666666,0.6585365853658537,8,7,H
822,2023-09-26,1501.2,1426.17,4,2,0.4878048780487805,0.047619047619047616,3,3,H
823,2023-09-26,1464.76,1683.35,4,15,0.425,0.5853658536585366,3,3,D
824,2023-09-27,1525.52,1467.43,13,6,0.4878048780487805,0.0975609756097561,5,3,D
825,2023-09-27,1662.89,1481.42,12,4,0.7,0.0,3,3,H
826,2023-09-27,1548.3,1545.06,7,15,0.5609756097560976,0.22727272727272727,3,4,A
827,2023-09-27,1472.88,1476.97,5,7,0.2926829268292683,0.21951219512195122,3,3,D
828,2023-09-27,1475.17,1592.52,7,8,0.3902439024390244,0.425,4,3,A
829,2023-09-28,1442.72,1396.96,4,6,0.34146341463414637,0.045454545454545456,5,6,D
830,2023-09-28,1419.15,1550.04,3,5,0.2727272727272727,0.43902439024390244,4,4,D
831,2023-09-28,1486.96,1647.69,4,10,0.3902439024390244,0.4878048780487805,5,4,A
832,2023-09-29,1679.43,1507.13,13,7,0.7317073170731707,0.3,3,3,H
833,2023-09-30,1471.08,1536.08,7,4,0.3902439024390244,0.34146341463414637,3,3,D
834,2023-09-30,1478.99,1468.68,5,5,0.43902439024390244,0.19047619047619047,3,4,D
835,2023-09-30,1557.27,1666.61,15,12,0.5909090909090909,0.6428571428571429,3,3,A
836,2023-09-30,1601.31,1521.87,10,11,0.5476190476190477,0.2926829268292683,3,3,H
837,2023-10-01,1420.24,1420.74,2,4,0.43478260869565216,0.13636363636363635,5,3,D
838,2023-10-01,1400.3,1479.38,4,4,0.4090909090909091,0.3170731707317073,3,3,A
839,2023-10-01,1655.27,1470.87,10,6,0.675,0.1951219512195122,3,4,H
840,2023-10-01,1548.45,1466.38,5,4,0.4878048780487805,0.21951219512195122,3,4,H
841,2023-10-02,1477.7,1439.38,4,4,0.3333333333333333,0.24390243902439024,5,4,H
842,2023-10-06,1516.04,1418.13,8,2,0.47619047619047616,0.045454545454545456,6,5,H
843,2023-10-07,1467.2,1548.26,5,12,0.2857142857142857,0.2608695652173913,6,7,A
844,2023-10-07,1675.62,1489.27,12,4,0.7073170731707317,0.3333333333333333,7,6,H
845,2023-10-07,1471.08,1460.62,6,4,0.4146341463414634,0.21428571428571427,7,6,D
846,2023-10-07,1503.25,1476.58,7,6,0.5,0.21428571428571427,8,7,D
847,2023-10-08,1536.37,1484.55,5,6,0.5476190476190477,0.0,8,6,A
848,2023-10-08,1658.94,1607.13,12,12,0.6829268292682927,0.43902439024390244,7,8,H
849,2023-10-08,1390.42,1554.21,4,8,0.391304347826087,0.42857142857142855,7,7,D
850,2023-10-08,1432.53,1470.8,4,5,0.3333333333333333,0.09523809523809523,6,8,D
851,2023-10-08,1422.86,1683.32,2,13,0.2608695652173913,0.5714285714285714,7,9,D
852,2023-10-20,1485.63,1427.74,4,3,0.38095238095238093,0.13043478260869565,13,12,H
853,2023-10-21,1600.63,1468.67,9,6,0.5581395348837209,0.18604651162790697,13,14,H
854,2023-10-21,1471.85,1551.71,6,6,0.38095238095238093,0.4186046511627907,13,13,D
855,2023-10-21,1500.4,1679.26,8,12,0.4883720930232558,0.6511627906976745,14,14,D
856,2023-10-21,1431.48,1665.45,2,12,0.32558139534883723,0.5,13,13,A
857,2023-10-22,1498.05,1479.42,9,7,0.5,0.20930232558139536,14,15,A
858,2023-10-22,1558.08,1412.73,12,2,0.5652173913043478,0.043478260869565216,15,16,H
859,2023-10-22,1522.87,1392.92,5,2,0.5348837209302325,0.043478260869565216,14,14,D
860,2023-10-22,1678.43,1521.44,11,10,0.7380952380952381,0.2857142857142857,14,16,H
861,2023-10-23,1463.03,1457.38,5,2,0.38095238095238093,0.19047619047619047,16,16,H
862,2023-10-27,1562.47,1425.76,12,2,0.5833333333333334,0.23809523809523808,5,6,H
863,2023-10-28,1408.34,1485.42,2,9,0.4166666666666667,0.2,6,6,A
864,2023-10-28,1682.6,1676.35,11,10,0.7441860465116279,0.6363636363636364,6,7,A
865,2023-10-28,1464.01,1471.99,3,4,0.40476190476190477,0.09302325581395349,7,7,D
866,2023-10-28,1449.66,1503.31,2,6,0.27906976744186046,0.2926829268292683,5,7,D
867,2023-10-29,1551.57,1491.98,7,7,0.5,0.32558139534883723,8,9,H
868,2023-10-29,1492.06,1605.29,7,12,0.42857142857142855,0.42857142857142855,7,8,D
869,2023-10-29,1517.27,1470.75,7,5,0.4883720930232558,0.20930232558139536,7,6,D
870,2023-10-29,1671.17,1398.22,15,3,0.6904761904761905,0.041666666666666664,8,7,H
871,2023-10-30,1421.39,1517.57,3,3,0.25,0.3333333333333333,10,8,A
872,2023-11-03,1495.36,1673.54,9,15,0.4,0.5116279069767442,6,5,H
873,2023-11-04,1485.67,1567.04,6,12,0.3953488372093023,0.2916666666666667,6,8,A
874,2023-11-04,1557.88,1462.11,9,4,0.5116279069767442,0.18181818181818182,6,7,H
875,2023-11-04,1421.2,1503.92,2,6,0.3181818181818182,0.2857142857142857,8,7,D
876,2023-11-04,1604.19,1670.3,10,8,0.5681818181818182,0.5581395348837209,6,7,A
877,2023-11-05,1395.84,1398.4,3,1,0.375,0.041666666666666664,7,8,H
878,2023-11-05,1474.11,1412.0,5,3,0.3953488372093023,0.125,7,6,H
879,2023-11-05,1526.96,1513.91,5,5,0.5227272727272727,0.27906976744186046,6,7,A
880,2023-11-05,1688.65,1493.15,13,7,0.7142857142857143,0.22727272727272727,8,7,D
881,2023-11-06,1473.9,1449.04,5,2,0.37209302325581395,0.18604651162790697,9,9,H
882,2023-11-10,1526.39,1421.42,7,2,0.4772727272727273,0.23255813953488372,5,6,H
883,2023-11-11,1499.67,1576.85,7,12,0.4186046511627907,0.32,6,7,A
884,2023-11-11,1390.46,1593.94,1,7,0.4,0.4186046511627907,6,7,A
885,2023-11-11,1405.75,1481.1,2,7,0.24,0.09090909090909091,6,5,D
886,2023-11-11,1475.86,1508.24,6,12,0.38636363636363635,0.3333333333333333,7,8,D
887,2023-11-11,1682.13,1480.36,11,8,0.6976744186046512,0.20454545454545456,6,6,H
888,2023-11-12,1680.56,1403.79,10,5,0.7272727272727273,0.04,8,7,H
889,2023-11-12,1503.7,1563.32,4,11,0.4772727272727273,0.4090909090909091,8,8,D
890,2023-11-12,1660.66,1514.48,12,5,0.6976744186046512,0.3488372093023256,9,7,H
891,2023-11-24,1401.45,1405.76,5,2,0.4,0.12,12,13,H
892,2023-11-25,1489.73,1682.89,6,10,0.4090909090909091,0.5681818181818182,14,13,D
893,2023-11-25,1476.98,1416.18,8,2,0.4090909090909091,0.22727272727272727,14,15,D
894,2023-11-25,1481.09,1384.0,7,0,0.38636363636363635,0.04,14,14,H
895,2023-11-25,1665.03,1456.66,12,3,0.7045454545454546,0.17777777777777778,13,21,H
896,2023-11-26,1510.11,1474.64,4,4,0.5111111111111111,0.3181818181818182,14,15,H
897,2023-11-26,1600.4,1503.26,7,5,0.5555555555555556,0.27906976744186046,15,14,H
898,2023-11-26,1441.84,1685.51,1,11,0.2727272727272727,0.6444444444444445,20,15,A
899,2023-11-26,1563.77,1509.46,9,10,0.5227272727272727,0.2857142857142857,14,15,H
900,2023-11-27,1586.79,1531.63,15,10,0.6,0.29545454545454547,16,17,D
901,2023-11-29,1453.39,1436.35,2,1,0.3953488372093023,0.18181818181818182,4,3,D
902,2023-12-01,1503.02,1486.5,7,9,0.5,0.08888888888888889,5,6,H
903,2023-12-02,1583.21,1473.26,13,8,0.5769230769230769,0.2,5,7,H
904,2023-12-02,1535.21,1493.01,8,6,0.4888888888888889,0.2222222222222222,5,7,H
905,2023-12-02,1691.0,1397.77,11,1,0.7045454545454546,0.11538461538461539,6,8,H
906,2023-12-02,1467.71,1605.81,4,10,0.37777777777777777,0.4318181818181818,6,6,D
907,2023-12-03,1450.8,1409.45,2,7,0.38636363636363635,0.038461538461538464,4,9,D
908,2023-12-03,1378.58,1570.21,0,11,0.38461538461538464,0.4,8,7,D
909,2023-12-03,1497.84,1517.03,4,7,0.4666666666666667,0.3409090909090909,7,7,D
910,2023-12-03,1679.61,1668.31,10,12,0.7333333333333333,0.5,8,8,H
911,2023-12-04,1419.9,1438.94,2,2,0.3111111111111111,0.17777777777777778,9,5,D
912,2023-12-08,1479.08,1468.13,8,5,0.4,0.1956521739130435,7,6,H
913,2023-12-09,1412.68,1510.45,7,10,0.4230769230769231,0.25,6,8,A
914,2023-12-09,1566.97,1693.15,11,13,0.5333333333333333,0.6521739130434783,6,7,D
915,2023-12-09,1518.63,1604.02,7,8,0.5217391304347826,0.4222222222222222,6,7,A
916,2023-12-09,1447.57,1496.25,3,4,0.37777777777777777,0.2727272727272727,6,6,H
917,2023-12-10,1660.74,1381.82,9,1,0.7111111111111111,0.038461538461538464,7,7,H
918,2023-12-10,1440.53,1469.51,3,2,0.26666666666666666,0.3111111111111111,6,8,D
919,2023-12-10,1687.18,1588.34,10,13,0.7391304347826086,0.34615384615384615,7,8,A
920,2023-12-11,1395.62,1541.96,1,11,0.23076923076923078,0.28888888888888886,9,9,D
921,2023-12-11,1486.26,1418.3,3,3,0.4,0.2222222222222222,9,7,D
922,2023-12-15,1470.83,1482.36,3,3,0.3695652173913043,0.21739130434782608,5,4,H
923,2023-12-16,1422.2,1397.65,4,2,0.30434782608695654,0.1111111111111111,5,5,H
924,2023-12-16,1539.94,1663.05,11,9,0.5,0.4888888888888889,5,6,H
925,2023-12-16,1487.0,1486.65,3,10,0.45652173913043476,0.08695652173913043,7,8,A
926,2023-12-16,1460.56,1672.56,4,10,0.4,0.5555555555555556,8,6,D
927,2023-12-17,1379.51,1456.81,1,5,0.37037037037037035,0.17391304347826086,7,8,D
928,2023-12-17,1613.72,1568.43,10,9,0.5652173913043478,0.391304347826087,8,8,D
929,2023-12-17,1519.79,1439.22,10,3,0.5714285714285714,0.17391304347826086,8,7,D
930,2023-12-17,1691.69,1508.92,11,4,0.7111111111111111,0.3333333333333333,8,8,H
931,2023-12-18,1602.96,1403.33,13,7,0.5925925925925926,0.037037037037037035,8,9,H
932,2023-12-19,1474.17,1464.31,2,2,0.391304347826087,0.19148936170212766,4,3,A
933,2023-12-19,1651.67,1498.79,9,10,0.717391304347826,0.10638297872340426,3,3,D
934,2023-12-19,1390.44,1474.87,2,2,0.2222222222222222,0.26666666666666666,3,3,A
935,2023-12-20,1668.81,1379.58,8,2,0.723404255319149,0.037037037037037035,4,3,H
936,2023-12-20,1551.31,1515.59,11,8,0.5106382978723404,0.3333333333333333,4,3,H
937,2023-12-20,1505.23,1429.41,4,6,0.5106382978723404,0.21739130434782608,3,4,H
938,2023-12-21,1571.76,1606.38,7,13,0.5217391304347826,0.37037037037037035,4,3,D
939,2023-12-21,1443.42,1610.39,4,11,0.2608695652173913,0.43478260869565216,4,4,D
940,2023-12-21,1399.92,1695.38,4,13,0.4074074074074074,0.6382978723404256,3,4,A
941,2023-12-21,1456.75,1479.02,6,6,0.391304347826087,0.30434782608695654,4,6,H
942,2023-12-23,1645.91,1484.6,7,4,0.7021276595744681,0.2826086956521739,4,4,H
943,2024-01-02,1504.55,1461.77,10,2,0.41304347826086957,0.2127659574468085,14,14,A
944,2024-01-02,1607.8,1395.53,9,4,0.5531914893617021,0.03571428571428571,12,12,D
945,2024-01-02,1476.7,1511.14,5,7,0.391304347826087,0.32608695652173914,14,13,H
946,2024-01-03,1380.71,1446.0,1,5,0.21428571428571427,0.1702127659574468,15,13,H
947,2024-01-03,1423.5,1570.61,6,7,0.3191489361702128,0.3829787234042553,14,13,H
948,2024-01-03,1699.77,1465.24,13,9,0.717391304347826,0.1702127659574468,13,13,H
949,2024-01-03,1607.53,1650.0,11,7,0.6071428571428571,0.4782608695652174,13,11,H
950,2024-01-04,1470.53,1377.39,5,2,0.3829787234042553,0.03571428571428571,14,15,H
951,2024-01-04,1480.51,1558.23,4,11,0.44680851063829785,0.2826086956521739,12,15,A
952,2024-01-04,1508.68,1670.99,7,8,0.5,0.5434782608695652,15,15,A
953,2024-01-12,1470.59,1402.32,3,2,0.4375,0.034482758620689655,8,10,A
954,2024-01-13,1501.14,1502.3,7,4,0.4444444444444444,0.3191489361702128,9,11,H
955,2024-01-13,1462.36,1435.55,8,8,0.40425531914893614,0.2127659574468085,10,10,D
956,2024-01-13,1568.15,1601.01,13,7,0.5208333333333334,0.425531914893617,9,11,H
957,2024-01-13,1558.56,1390.43,4,4,0.5106382978723404,0.10714285714285714,10,10,H
958,2024-01-14,1371.88,1616.6,2,13,0.35714285714285715,0.35714285714285715,10,11,D
959,2024-01-14,1436.28,1485.54,4,7,0.2553191489361702,0.20833333333333334,11,12,A
